budget,original_title,popularity,first_company_name,revenue,vote_average,vote_count,genre
5000000,The Oh in Ohio,6.759235,Cold Iron Pictures,0,5.8,27,Comedy
5000000,Atlas Shrugged Part III: Who is John Galt?,1.731035,Atlas 3 Productions,846704,3.9,15,Drama
7000000,Bottle Rocket,11.700578,Gracie Films,560069,6.8,281,Comedy
6000000,Albino Alligator,2.388683,Miramax Films,0,5.6,45,Crime
0,"Gandhi, My Father",0.080704,,0,6.0,2,Drama
0,Standard Operating Procedure,0.888986,Sony Pictures Classics,0,6.6,14,Documentary
0,Out of the Blue,0.679351,Robson Street,0,6.5,17,Drama
5000000,Tucker and Dale vs Evil,19.940245,Eden Rock Media,5476793,7.3,847,Comedy
0,"Lovely, Still",1.286991,,0,6.2,13,Drama
0,Tycoon,0.042442,RKO Radio Pictures,0,6.6,4,Action
0,Desert Blue,1.116206,Ignite Entertainment,0,5.5,9,Comedy
5000000,Decoys,3.05434,,0,4.7,33,Horror
5000000,The Visit,38.94708,Blumhouse Productions,98450062,6.0,1360,Horror
5000000,Redacted,3.792015,HDNet Films,782102,6.2,37,Drama
0,Fascination,0.219799,Quality Films Entertainment,0,3.8,4,Romance
5000000,Area 51,7.794,Insurge Pictures,0,4.2,151,Horror
5000000,Mientras duermes,9.136965,Filmax Entertainment,0,7.0,202,Thriller
0,The Cottage,8.39685,Isle of Man Film,0,6.3,80,Horror
0,Dead Like Me: Life After Death,7.864905,Metro-Goldwyn-Mayer (MGM),0,5.8,65,Drama
0,Farce of the Penguins,1.963219,FOTP Productions,0,3.2,13,Comedy
0,Flying By,1.546169,,0,7.0,2,Drama
5000000,Rudderless,10.619574,Unified Pictures,0,7.4,105,Music
5000000,Henry & Me,0.999655,Henry & Me Productions,0,3.0,3,Family
0,Christmas Eve,1.985243,Unstuck,0,6.1,24,Romance
0,We Have Your Husband,0.102003,Johnson Production Group,0,5.0,3,TV Movie
15000000,Dying of the Light,10.48009,TinRes Entertainment,0,4.5,118,Thriller
0,Born Of War,1.136568,Jewson Film,0,4.1,7,Action
5000000,Capricorn One,11.095219,Associated General Films,0,6.4,131,Drama
0,Should've Been Romeo,0.40703,Phillybrook Films,0,0.0,0,Comedy
0,Running Forever,0.028756,New Kingdom Pictures,0,0.0,0,Family
5000000,Yoga Hosers,8.618793,Invincible Pictures Corp.,0,4.7,102,Comedy
0,Navy Seals vs. Zombies,2.394613,Hollywood Media Bridge,0,3.5,36,Horror
0,Obsluhoval jsem anglického krále,2.387463,,0,7.0,22,Comedy
5000000,Soul Kitchen,5.461487,Corazón International,17872796,7.1,116,Drama
1000000,Sling Blade,14.805264,Miramax Films,24475416,7.4,231,Drama
4798235,The Awakening,25.30216,BBC Films,209696,6.3,458,Horror
4800000,Hostel,38.83192,International Production Company,80578934,5.7,887,Horror
0,A Cock and Bull Story,3.500741,Revolution Films,0,6.2,43,Comedy
5000000,Take Shelter,19.807295,Hydraulx,3099314,7.1,471,Thriller
0,Lady in White,1.435742,New Sky Communications Inc.,0,6.3,25,Horror
0,Driving Lessons,7.667888,,0,6.3,47,Drama
5000000,Let's Kill Ward's Wife,8.496364,Lost Rhino Films,0,5.5,76,Comedy
4700000,The Texas Chainsaw Massacre 2,9.617777,Cannon Films,8025872,5.9,139,Horror
4638783,Pat Garrett & Billy the Kid,4.495256,Metro-Goldwyn-Mayer (MGM),11000000,7.2,65,Western
4800000,Only God Forgives,35.754865,Gaumont,10337387,5.6,862,Drama
0,Camping Sauvage,0.20323,,0,4.8,4,Drama
4,Without Men,0.28076,,0,4.6,8,Comedy
0,Dear Frankie,3.11319,Scottish Screen,0,7.0,46,Drama
0,All Hat,0.137535,New Real Films,0,1.0,1,Action
4600000,Le Nom des gens,6.368933,Canal+,0,7.3,93,Drama
4700000,Treading Water,0.217538,Rhombus Media,0,5.6,6,Drama
4600000,Savage Grace,3.531877,Celluloid Dreams,0,5.7,60,Drama
0,Out of the Blue,0.706355,,0,5.9,18,Drama
4500000,Police Academy,15.002502,Warner Bros.,146198896,6.5,602,Comedy
4500000,The Blue Lagoon,22.585384,Columbia Pictures Corporation,58853106,5.8,408,Romance
6000000,Four Weddings and a Funeral,29.834065,Channel Four Films,254700832,6.6,632,Comedy
4500000,Fast Times at Ridgemont High,20.403344,Universal Pictures,27092880,7.0,322,Comedy
4500000,Moby Dick,5.224593,Warner Bros.,10400000,6.9,89,Adventure
15000000,25th Hour,30.196039,40 Acres & A Mule Filmworks,13060843,7.2,629,Crime
4500000,Bound,15.359952,Dino De Laurentiis Company,7011317,6.9,198,Crime
4500000,Requiem for a Dream,11.573034,Artisan Entertainment,7390108,7.9,2443,Crime
0,State Fair,1.847822,Twentieth Century Fox Film Corporation,0,6.2,19,Music
0,"Tango, no me dejes nunca",0.425551,Adela Pictures,0,6.8,6,Drama
4500000,Salvador,3.819796,Hemdale Film,0,7.0,71,Drama
5000000,Moms' Night Out,10.274542,TriStar Pictures,10429707,5.5,121,Comedy
6000000,Donnie Darko,61.210016,Pandora Cinema,1270522,7.7,3452,Fantasy
0,Salvando al Soldado Perez,0.177356,,0,6.1,18,Action
4500000,Karakter,0.011697,First Floor Features,0,7.7,25,Drama
2000000,Spun,6.249262,Muse Productions,0,6.6,132,Comedy
4500000,Life During Wartime,3.108881,Werc Werk Works,744816,6.3,30,Comedy
0,친절한 금자씨,17.074843,CJ Capital Investment,23803308,7.4,356,Drama
0,"Nannerl, la soeur de Mozart",0.774442,Les Films Alyne,0,6.2,13,Drama
0,Mean Machine,8.816995,SKA Films,0,6.0,157,Comedy
4500000,放‧逐,8.48639,Media Asia Films,0,7.0,46,Action
0,Blackthorn,5.223096,Quickfire Films,623528,6.6,73,Adventure
0,Lilja 4-Ever,7.759215,Det Danske Filminstitut,0,7.7,139,Crime
4500000,After.Life,14.570359,Plum Pictures,3606395,5.4,251,Drama
0,Fugly,0.371337,,0,5.3,2,Comedy
3000000,One Flew Over the Cuckoo's Nest,127.525581,United Artists,108981275,8.2,2919,Drama
4400000,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,EveryWhere Studios,0,6.9,35,Comedy
0,Silent Movie,7.315935,Crossbow Productions,0,6.7,78,Comedy
4500000,Airlift,2.551559,T-Series,32000000,7.3,57,Thriller
0,Anne of Green Gables,8.772574,Sullivan Entertainment,0,8.2,68,Drama
0,Falcon Rising,6.988357,Strohberry Films,0,5.5,71,Adventure
3730500,The Sweeney,6.938854,Vertigo Films,6294161,5.7,109,Action
5000000,Sexy Beast,11.21273,Fox Searchlight Pictures,0,7.0,217,Crime
0,Snabba Cash,7.217328,Tre Vänner Produktion AB,0,6.5,63,Drama
8000000,Whale Rider,12.439495,South Pacific Pictures,41400000,7.1,111,Drama
3250000,Paa,2.126139,A B Corp,0,6.6,19,Drama
0,Cargo,10.142218,Telepool,0,5.9,140,Thriller
4200000,High School Musical,16.536374,Disney Channel,0,6.1,1000,Comedy
0,Love and Death on Long Island,0.933891,Arts Council of England,0,6.9,11,Drama
4200000,Ночной дозор,12.540624,Bazelevs Production,32000000,6.3,210,Fantasy
3705538,The Crying Game,8.839651,Miramax Films,62548947,6.9,176,Romance
4000000,Porky's,12.891276,Melvin Simon Productions,125728258,6.1,183,Comedy
4000000,Survival of the Dead,10.789912,Devonshire Productions,0,4.6,116,Horror
114000,Night of the Living Dead,25.666029,Laurel Group,30000000,7.5,580,Horror
4000000,Lost in Translation,45.66662,American Zoetrope,119723856,7.3,1895,Drama
4000000,Annie Hall,35.892034,United Artists,38251425,7.8,1010,Comedy
4000000,The Greatest Show on Earth,8.988455,Paramount Pictures,36000000,6.6,50,Action
4000000,Monster's Ball,14.042041,Lions Gate Films,44909486,6.5,250,Drama
4000000,Maggie,40.016306,Lionsgate,187112,5.2,593,Horror
3600000,Leaving Las Vegas,22.030517,United Artists,49800000,7.1,360,Drama
4500000,Hansel and Gretel Get Baked,2.503612,Tribeca Productions,0,4.8,67,Horror
4000000,The Front Page,4.117968,Universal Studios,0,6.9,68,Romance
4000000,The Boy Next Door,24.161735,Universal Pictures,52425855,4.1,1022,Thriller
4000000,Trapeze,1.379354,Joanna Productions,14400000,6.4,22,Drama
3500000,The Kids Are All Right,15.338211,Mandalay Vision,34705850,6.5,506,Comedy
4000000,They Live,29.852608,Universal Pictures,13008928,7.1,550,Action
4000000,The Great Escape,35.061467,United Artists,11744471,7.8,717,Adventure
0,What the #$*! Do We (K)now!?,7.288352,Lord of the Wind,10000000,5.8,34,Documentary
5000000,The Last Exorcism Part II,10.605752,StudioCanal,15179302,4.4,203,Horror
4000000,Boyhood,43.40352,IFC Films,44349000,7.5,1971,Drama
4000000,Scoop,17.229537,BBC Films,31584901,6.4,420,Comedy
7000000,The Wash,2.453459,Lionsgate,10229331,5.3,26,Action
6000000,3 Strikes,1.433692,,9000000,5.9,15,Action
32000000,The Cooler,9.976428,ContentFilm,0,6.7,89,Drama
4000000,The Misfits,2.930058,United Artists,8200000,6.8,72,Drama
0,The Night Listener,7.173059,Miramax Films,0,5.5,57,Drama
0,The Jerky Boys,1.735462,Caravan Pictures,0,4.8,10,Comedy
0,El orfanato,29.071955,Wild Bunch,44000000,7.1,633,Horror
0,A Haunted House 2,18.428909,Automatik Entertainment,0,5.4,346,Comedy
4000000,The Rules of Attraction,11.387335,Kingsgate Films,0,6.3,168,Comedy
4000000,Topaz,5.975604,Universal Pictures,6000000,6.1,77,Action
4000000,Let's Go to Prison,4.59841,Universal Pictures,4630045,5.5,69,Comedy
4000000,Four Rooms,22.87623,Miramax Films,4300000,6.5,530,Crime
4000000,Secretary,19.107285,Slough Pond,9304609,6.7,376,Comedy
0,The Real Cancun,0.456485,,0,3.3,8,Documentary
4000000,Talk Radio,4.541908,Cineplex-Odeon Films,3468572,6.7,46,Drama
0,Waiting for Guffman,4.348416,Sony Pictures Classics,0,7.3,63,Music
0,Love Stinks,3.347885,,0,5.4,11,Comedy
4000000,You Kill Me,6.091951,Echo Lake Productions,2426851,6.2,80,Comedy
0,Thumbsucker,4.757625,Sony Pictures Classics,1919197,6.1,67,Comedy
4000000,Red State,12.062371,The Harvey Boys,1104682,5.9,316,Horror
4000000,Mirrormask,7.758188,Destination Films,866999,6.6,102,Fantasy
4000000,Samsara,12.781973,Magidson Films,0,8.0,167,Drama
0,The Barbarians,1.631993,Cannon Films,0,5.1,8,Fantasy
0,The Art of Getting By,12.690224,Goldcrest Films International,1406224,6.5,415,Drama
0,Zipper,8.516229,Protozoa Pictures,0,5.5,58,Thriller
0,Poolhall Junkies,5.90259,Gold Circle Films,0,6.5,25,Comedy
4000000,The Loss of Sexual Innocence,2.866934,Summit Entertainment,0,5.2,9,Drama
0,Holy Motors,9.140936,Pandora Filmproduktion,641100,6.9,228,Drama
4000000,Joe,22.987897,Worldview Entertainment,2365467,6.5,338,Drama
3000000,Shooting Fish,1.204941,Arts Council of England,302204,7.0,23,Crime
1300000,Prison,7.605291,Empire Pictures,354704,6.7,27,Crime
1500000,Psycho Beach Party,2.855963,New Oz Productions,0,6.0,26,Comedy
0,The Big Tease,0.502396,,0,5.8,6,Comedy
4000000,"Guten Tag, Ramón",1.771584,Eficine 226,0,8.1,18,Drama
9500000,Trust,21.230737,Nu Image Films,120000,6.6,307,Crime
0,An Everlasting Piece,0.068246,Columbia Pictures,0,6.0,1,Comedy
0,Among Giants,0.541652,Arts Council of England,0,4.5,2,Comedy
16000000,Adore,18.790221,Gaumont,318982,6.1,291,Drama
4000000,The Velocity of Gary,0.409089,Ventanarosa Productions,0,4.2,5,Drama
4000000,Los lunes al sol,3.663108,Vía Digital,146402,7.1,36,Drama
650000,Stake Land,12.496261,Glass Eye Pix,33245,6.2,285,Drama
0,The Last Time I Committed Suicide,0.596889,Tapestry Films,0,6.7,7,Drama
0,Praia do Futuro,2.611364,Coração da Selva,0,6.4,31,Drama
4000000,Another Happy Day,3.238466,Filmula,355688,6.2,37,Comedy
4000000,A Lonely Place to Die,8.30723,Carnaby International,25345000,6.2,157,Adventure
0,Nothing,3.408955,,0,5.8,38,Comedy
0,Географ глобус пропил,1.876621,Marmot-film,4037782,7.3,23,Drama
0,1776,1.807571,Columbia Pictures Corporation,0,7.1,20,Drama
0,Inescapable,6.783053,IFC Films,0,5.2,13,Thriller
3950000,Hell's Angels,8.484123,The Caddo Company,8000000,6.1,19,Action
4000000,Purple Violets,0.936232,,0,5.7,9,Comedy
4000000,The Veil,12.822534,Blumhouse Productions,0,4.5,118,Horror
0,The Loved Ones,4.989985,Omnilab Media,0,6.6,207,Horror
4000000,The Helpers,1.390659,Brian Barrett Pictures,0,4.1,8,Horror
4000000,How to Fall in Love,1.923514,Annuit Coeptis Entertainment Inc.,0,5.2,20,Comedy
0,The Perfect Wave,4.118612,"Divine Inspiration, The Fabulous Boomtown Boys",0,4.4,21,Romance
3900000,A Man for All Seasons,9.541688,Columbia Pictures Corporation,28350000,7.5,89,Drama
3800000,Network,17.234745,United Artists,23689877,7.7,381,Drama
4000000,Gone with the Wind,48.98255,Selznick International Pictures,400176459,7.7,970,Drama
0,Desert Dancer,1.972668,Head Gear Films,0,6.5,18,Drama
3800000,Major Dundee,3.490215,Columbia Pictures Corporation,14873,6.2,38,War
3768785,Annie Get Your Gun,1.726175,Metro-Goldwyn-Mayer (MGM),8000000,7.3,22,Action
967686,Four Lions,20.544999,Film4,4270000,7.0,423,Comedy
0,Casa de Areia,0.389471,,0,6.7,9,Drama
3500000,Defendor,8.45342,Alliance Films,44462,6.5,195,Drama
3700000,The Pirate,0.90522,Metro-Goldwyn-Mayer (MGM),2956000,6.6,17,Music
3800000,The Good Heart,2.201678,Nimbus Film Productions,0,6.0,21,Drama
4000000,The History Boys,3.771652,DNA Films,13401952,6.6,66,Comedy
3600000,Midnight Cowboy,21.119209,United Artists,44785053,7.4,299,Drama
3500000,The Full Monty,17.002623,Channel Four Films,257850122,6.8,363,Comedy
3500000,Airplane!,46.116885,Paramount Pictures,83453539,7.1,1074,Comedy
5000000,Chain of Command,1.398981,Hollywood Media Bridge,0,5.3,11,Thriller
3500000,Friday,25.5748,New Line Cinema,28215918,7.0,503,Comedy
3500000,Menace II Society,3.418871,New Line Cinema,27900000,7.2,173,Drama
3500000,Creepshow 2,10.729884,New World Pictures,14000000,5.9,129,Horror
3716946,The Ballad of Cable Hogue,2.676535,Warner Bros.,5000000,6.9,47,Action
3500000,In Cold Blood,7.821438,Columbia Pictures Corporation,13007551,7.4,82,Crime
3500000,The Nun's Story,3.281509,Warner Bros.,12800000,7.4,46,Drama
3500000,Harper,2.938973,Warner Bros.,12000000,6.2,35,Action
3500000,Frenzy,10.219942,Universal Pictures,12600000,7.1,158,Crime
3500000,The Witch,50.319662,Parts and Labor,40423945,6.3,1434,Mystery
0,I Got the Hook Up,0.593068,Dimension Films,0,5.4,8,Action
3500000,She's the One,8.406025,Fox Searchlight Pictures,9482579,5.7,70,Comedy
10000000,Gods and Monsters,5.588652,Lions Gate Films,6451628,6.8,81,Drama
2000000,El secreto de sus ojos,25.894065,100 Bares,33965843,7.8,626,Crime
0,Train,3.280081,Nu Image Films,0,4.8,36,Horror
3600000,Evil Dead II,35.674774,Renaissance Films,5923044,7.6,742,Horror
0,Pootie Tang,3.115754,,0,5.4,43,Action
1000000,Sharknado,20.466433,The Asylum,0,3.8,476,TV Movie
0,La otra conquista,0.015597,,0,5.4,4,Drama
3500000,Trolljegeren,12.982319,Filmkameratene A/S,4159678,6.7,583,Fantasy
0,Ira & Abby,0.595136,,0,5.8,9,Comedy
3500000,Winter Passing,3.643608,Yari Film Group,113783,6.7,28,Comedy
3500000,D.E.B.S.,6.396936,Destination Films,0,5.6,90,Action
0,The Masked Saint,0.909067,Freestyle Releasing,0,2.9,7,Crime
3500000,The Betrayed,1.348114,Metro-Goldwyn-Mayer (MGM),0,5.2,10,Crime
0,Taxman,0.964802,Counterclock Productions,0,2.0,1,Action
0,The Secret,0.042346,,0,0.0,0,Drama
3500000,2:13,1.271621,Anthem Pictures,0,4.6,10,Horror
3500000,"Batman: The Dark Knight Returns, Part 2",25.891466,DC Comics,0,7.9,419,Action
3500000,Time to Choose,1.618138,Representational Pictures,0,0.0,0,Documentary
3500000,In the Name of the King III,4.304341,,0,3.3,19,Action
3500000,Wicked Blood,3.158056,NAZZ Productions,0,5.3,37,Action
0,Dawn Patrol,3.230779,Enderby Entertainment,0,5.0,11,Drama
3440000,Lords of London,1.913302,,0,3.6,6,Crime
3400000,High Anxiety,5.690619,Twentieth Century Fox Film Corporation,31063038,6.5,84,Comedy
8000000,La Marche de l'empereur,17.537154,Wild Bunch,127392239,6.9,358,Documentary
3500000,Margin Call,26.259389,Benaroya Pictures,19504039,6.7,524,Thriller
0,August,1.419431,,0,6.2,15,Drama
3000000,Choke,11.637458,Fox Searchlight Pictures,3830137,6.0,127,Comedy
3300000,Whiplash,192.528841,Bold Films,13092000,8.3,4254,Drama
3300000,Cidade de Deus,44.356711,O2 Filmes,30641770,8.1,1814,Drama
600000,Human Traffic,4.859873,Irish Screen,4000000,6.8,97,Comedy
3400000,To Write Love on Her Arms,6.723057,Two Streets Entertainment,0,6.8,47,Drama
0,The Dead Girl,3.069605,Lakeshore Entertainment,0,6.4,66,Mystery
3800000,Jagten,21.826888,Zentropa Entertainments,16800000,7.9,927,Drama
0,A Christmas Story,15.128316,Metro-Goldwyn-Mayer (MGM),19294144,7.4,344,Comedy
0,Bella,1.814802,Mpower Pictures,0,6.7,37,Drama
4300000,Class of 1984,5.643023,Guerilla High Productions,0,6.2,66,Action
3300000,Opposite Sex,2.964785,Magna Global Entertainment,45000,4.1,9,Comedy
2000000,Dreaming of Joseph Lees,0.11615,Fox Entertainment Group,7,8.0,1,Romance
0,Entre les murs,13.437038,Haut et Court,28814580,6.8,174,Drama
3200000,Rosemary's Baby,26.180367,Paramount Pictures,33395426,7.5,863,Horror
3200000,The Man Who Shot Liberty Valance,11.735287,Paramount Pictures,8000000,7.4,265,Western
0,Adam,8.308442,Vox3 Films,2277396,6.9,150,Drama
0,"María, llena eres de gracia",3.027892,Fine Line Features,0,6.9,101,Drama
3200000,Beginners,11.933449,Parts and Labor,5332926,6.8,347,Drama
0,Feast,8.825113,Neo Art & Logic,658573,6.1,160,Action
2700000,Animal House,17.332585,Universal Pictures,141000000,7.0,418,Comedy
2500000,Goldfinger,47.812466,United Artists,124881062,7.2,987,Adventure
2400000,Antiviral,11.753553,Alliance Films,0,5.7,112,Science Fiction
3180000,It's a Wonderful Life,42.868495,RKO Radio Pictures,9644124,8.0,1076,Drama
4000000,Trainspotting,63.513324,Miramax Films,16491080,7.8,2655,Drama
0,The Original Kings of Comedy,1.918959,40 Acres & A Mule Filmworks,0,6.3,15,Comedy
3000000,Paranormal Activity 2,22.789649,Paramount Pictures,177512032,5.7,722,Horror
0,Waking Ned,5.735912,Fox Searchlight Pictures,0,7.4,54,Comedy
4000000,Bowling for Columbine,11.414843,Alliance Atlantis Communications,35564473,7.3,453,Documentary
0,归来,6.017273,LeVision Pictures,0,6.9,49,Drama
3000000,A Nightmare on Elm Street Part 2: Freddy's Revenge,21.607228,New Line Cinema,29999213,5.7,361,Horror
3000000,A Room with a View,7.961559,Goldcrest Films International,20966644,6.9,156,Drama
3000000,The Purge,54.403033,Universal Pictures,89328627,6.0,2428,Science Fiction
3000000,Sinister,41.045084,Alliance Films,77712439,6.7,1573,Horror
3000000,Martin Lawrence Live: Runteldat,0.295226,,19184015,5.0,1,Comedy
3000000,Cat on a Hot Tin Roof,16.553594,Avon Production,17570324,7.6,165,Drama
3000000,Beneath the Planet of the Apes,24.393296,Twentieth Century Fox Film Corporation,18999718,6.2,361,Adventure
3000000,Air Bud,11.241802,Walt Disney Pictures,23144499,5.3,106,Comedy
16000000,Pokémon 3: The Movie,9.18885,TV Tokyo,68411275,5.9,137,Adventure
3000000,Friday the 13th Part VI: Jason Lives,11.158167,Paramount Pictures,19472057,5.7,216,Horror
3000000,The Bridge on the River Kwai,23.109959,Columbia Pictures Corporation,33300000,7.7,542,Drama
3000000,Spaced Invaders,1.586598,Touchstone Pictures,15369573,4.7,25,Comedy
2000000,Family Plot,3.832858,Universal Pictures,7900000,6.7,86,Comedy
3000000,The Apartment,22.889294,United Artists,25000000,8.1,483,Comedy
3000000,Jason Goes to Hell: The Final Friday,10.341982,New Line Cinema,15938065,4.2,193,Fantasy
3000000,Torn Curtain,7.924982,Universal Pictures,13000000,6.4,120,Mystery
3000000,Dave Chappelle's Block Party,1.697846,Yari Film Group,11718595,6.4,28,Comedy
0,Slow West,14.936661,The New Zealand Film Commission,229094,6.6,367,Romance
3000000,Krush Groove,0.720091,Warner Bros.,0,7.0,11,Drama
0,Next Day Air,2.747402,Melee Entertainment,0,5.3,36,Action
3000000,Elmer Gantry,6.734965,United Artists,10400000,7.3,41,Drama
3000000,Judgment at Nuremberg,13.338539,United Artists,10000000,7.6,155,Drama
0,Trippin',0.185373,Beacon Communications,9016377,4.5,4,Comedy
3000000,Red River,5.344815,United Artists,9012000,7.3,82,Western
0,Phat Girlz,0.982624,,0,3.7,10,Comedy
3000000,Before Midnight,23.299907,Castle Rock Entertainment,11176469,7.4,568,Romance
0,Teen Wolf Too,4.103764,Atlantic Entertainment Group,0,3.8,46,Comedy
3000000,Phantasm II,5.003615,Universal Pictures,7282851,6.3,94,Action
3000000,Woman Thou Art Loosed,0.019984,,6804016,5.0,3,Drama
0,Real Women Have Curves,1.026243,,0,5.8,19,Comedy
0,Water,2.787375,David Hamilton Productions,10422387,6.8,34,Drama
3800000,East Is East,3.667372,BBC,28200000,6.5,59,Comedy
3000000,Whipped,2.144354,Hi-Rez Films,0,3.1,11,Comedy
3000000,Kama Sutra - A Tale of Love,3.937939,Mirabai Films,4109095,5.7,35,Drama
3000000,Please Give,5.325156,Sony Pictures Classics,0,6.0,57,Comedy
3000000,Willy Wonka & the Chocolate Factory,23.981601,Paramount Pictures,4000000,7.4,798,Family
0,Warlock: The Armageddon,3.107149,Tapestry Films,0,5.2,38,Fantasy
0,8 Heads in a Duffel Bag,5.016607,Orion Pictures,0,5.4,39,Comedy
0,Days of Heaven,13.857194,Paramount Pictures,0,7.6,234,Drama
0,Thirteen Conversations About One Thing,6.997495,,0,6.4,25,Drama
